filepath,start_time,end_time
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36379.ogg,98.7,99.462
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,9.9,17.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,17.5,21.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,22.3,25.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,25.6,30.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,30.9,33.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,34.0,39.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,39.3,43.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,43.4,46.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,47.1,48.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,49.2,51.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,52.5,59.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,59.3,63.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,63.8,66.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,66.7,68.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,69.2,75.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,75.7,79.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,80.0,83.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,84.1,88.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,89.1,89.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,89.5,90.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,90.9,91.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,92.6,93.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,93.7,94.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,94.7,95.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,95.8,96.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,96.8,97.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462711/CSA36390.ogg,97.7,98.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,9.8,11.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,11.7,15.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,15.6,17.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,17.7,18.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,19.0,24.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,24.7,29.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,29.1,33.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,34.0,42.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,43.6,48.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,49.5,52.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,53.1,54.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,54.8,58.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,58.3,59.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,59.8,61.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,61.3,65.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,65.6,66.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,67.0,69.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,69.3,70.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,71.1,72.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,72.6,76.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,76.2,78.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,79.2,85.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,85.3,86.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,87.1,92.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,93.5,95.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,95.5,103.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,103.8,104.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,104.8,105.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,105.9,106.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,106.9,107.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36341.ogg,107.7,108.294
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,8.8,11.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,11.5,14.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,15.3,17.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,18.1,22.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,22.9,26.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,27.0,29.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,29.8,33.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,33.8,36.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,37.3,43.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,43.1,47.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,47.6,52.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,52.4,56.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,57.3,61.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,61.3,63.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,64.1,70.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,71.0,73.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,74.1,74.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,75.4,77.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,77.8,81.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,81.6,84.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,85.0,87.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,87.5,91.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,91.8,94.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,95.2,98.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,100.2,101.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,101.2,102.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,102.2,103.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,103.3,104.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,104.3,105.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36369.ogg,105.4,106.178
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,9.1,10.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,11.0,14.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,14.4,15.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,15.5,22.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,22.6,26.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,26.7,34.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,35.3,38.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,38.9,40.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,40.3,45.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,45.5,46.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,46.9,48.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,48.3,49.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,50.3,53.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,54.3,57.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,58.6,62.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,62.3,63.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,64.0,65.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,65.5,68.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,68.9,73.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,73.7,74.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,75.4,77.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,77.9,81.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,82.0,85.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,85.4,89.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,89.4,94.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,94.9,97.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,97.6,98.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,99.8,100.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,100.9,101.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,101.9,102.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,103.0,103.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36380.ogg,104.0,105.378
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,9.1,11.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,11.6,14.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,14.6,16.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,16.7,18.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,18.7,22.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,23.2,29.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,29.8,32.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,32.6,34.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,35.2,35.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,36.4,41.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,41.4,46.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,46.8,51.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,51.9,56.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,56.5,60.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,60.6,65.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,65.4,66.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,66.7,68.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,68.2,71.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,71.7,73.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,74.1,78.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,78.8,84.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,84.9,88.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,88.9,89.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,89.5,93.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,94.2,96.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,96.4,97.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,98.5,99.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,99.6,100.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,100.6,101.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,101.7,102.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,102.7,103.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36381.ogg,103.4,104.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,11.3,18.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,18.7,23.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,23.1,26.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,26.9,29.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,29.7,34.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,34.5,35.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,36.1,42.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,43.1,45.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,45.4,49.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,49.6,53.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,53.6,54.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,55.7,61.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,61.7,68.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,68.5,70.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,70.6,71.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,71.8,73.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,73.9,77.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,78.3,81.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,81.3,89.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,90.3,91.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,91.7,92.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,93.5,94.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,94.6,95.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,95.6,96.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,96.7,97.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,97.7,98.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36386.ogg,98.5,99.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,9.1,10.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,11.2,14.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,14.7,20.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,21.0,21.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,22.9,25.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,25.7,28.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,29.0,33.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,33.3,35.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,36.3,41.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,42.0,45.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,46.3,50.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,50.8,55.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,56.0,59.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,60.5,64.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,64.8,69.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,70.3,70.9
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,71.0,72.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,72.5,75.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,75.7,79.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,79.9,86.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,86.6,90.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,91.4,93.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,93.7,94.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,95.1,96.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,96.2,97.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,97.2,98.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,98.3,99.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,99.3,100.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36391.ogg,100.2,100.762
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,9.2,11.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,11.7,16.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,17.2,21.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,21.7,24.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,25.1,28.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,28.3,30.7
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,30.8,33.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,33.9,41.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,41.7,45.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,46.0,50.0
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,50.8,55.5
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,55.8,61.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,62.2,64.6
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,64.9,66.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,66.9,70.4
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,70.9,79.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,80.0,84.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,85.0,86.8
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,88.3,89.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,89.3,90.1
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,90.3,91.3
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,91.4,92.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,92.4,93.2
/home/jupyter/gcs_mount/raw_data/train_audio/1462737/CSA36395.ogg,93.3,94.1
/home/jupyter/gcs_mount/raw_data/train_audio/21038/iNat65519.ogg,4.1,5.4
/home/jupyter/gcs_mount/raw_data/train_audio/21038/iNat65519.ogg,5.6,8.2
/home/jupyter/gcs_mount/raw_data/train_audio/21038/iNat65519.ogg,13.3,13.7
/home/jupyter/gcs_mount/raw_data/train_audio/21038/iNat65519.ogg,14.7,15.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,40.8,44.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,44.6,47.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,47.7,48.9
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,49.4,51.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,52.1,53.0
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,53.2,54.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,54.4,55.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,81.1,83.7
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,83.8,86.8
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,87.0,91.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,91.8,95.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,96.2,97.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,97.6,98.0
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,98.7,100.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,100.8,101.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,101.7,103.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882646.ogg,103.8,105.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,15.7,17.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,17.7,19.3
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,19.6,20.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,20.2,23.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,24.1,25.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,26.5,27.3
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,27.5,31.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,31.3,31.6
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,31.8,32.8
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,32.9,35.6
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882647.ogg,36.9,38.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,23.0,28.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,28.5,32.4
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,32.5,37.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,37.3,38.6
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,38.8,40.0
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,40.2,41.8
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,42.0,44.3
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,44.4,45.1
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,45.3,46.7
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,46.9,47.8
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,48.3,50.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882648.ogg,50.4,51.9
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,9.4,14.0
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,14.4,19.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,19.4,25.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,25.4,27.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,28.1,29.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,29.4,31.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882649.ogg,31.7,33.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882650.ogg,2.1,2.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882650.ogg,3.4,3.9
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882650.ogg,4.3,4.8
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882650.ogg,6.2,6.7
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882650.ogg,9.2,11.2
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882651.ogg,0.2,0.5
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882651.ogg,2.2,2.7
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882651.ogg,4.9,6.3
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882652.ogg,23.3,27.3
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882652.ogg,27.8,29.9
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882652.ogg,30.7,35.6
/home/jupyter/gcs_mount/raw_data/train_audio/21211/XC882652.ogg,57.1,58.4
